app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,additional_app_latest_version,uploaded_by,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_category,license_required,security_report_label,version_comparison_available,comparison_package_name_displayed,comparison_package_name_latest,comparison_version_displayed,comparison_version_latest,comparison_update_date_displayed,comparison_update_date_latest,comparison_size_displayed,comparison_size_latest,comparison_requires_android_displayed,comparison_requires_android_latest,comparison_architecture_displayed,comparison_architecture_latest,comparison_signature_displayed,comparison_signature_latest,google_play_app_license_displayed,google_play_app_license_latest,same_as_package_name,sha256,verified_by,trusted_app_label,security_scan_result,security_scan_date,update_description,update_description_raw,standardized_update_categories,standardized_summary,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,version_history_source,version_history_source_url,detail_source_url,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,source_note
Google Chrome,Android,Google LLC,Communication,138.0.7204.179,"Aug 1, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,10K+,,"Aug 1, 2025",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,138.0.7204.179,,Remove ads with APKPure Premium,What's New in Version 138.0.7204.179,10K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 138.0.7204.179 was released on Aug 1, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,138.0.7204.179,"Aug 1, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/138.0.7204.179,actual_href_from_versions_page,138.0.7204.179,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,138.0.7204.168,"Jul 25, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,5K+,,"Jul 25, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,138.0.7204.168,,Remove ads with APKPure Premium,What's New in Version 138.0.7204.168,5K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 138.0.7204.168 was released on Jul 25, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,138.0.7204.168,"Jul 25, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/138.0.7204.168,actual_href_from_versions_page,138.0.7204.168,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,138.0.7204.157,"Jul 19, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,4K+,,"Jul 19, 2025",,,Trusted App,А' К',com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,138.0.7204.157,,Remove ads with APKPure Premium,What's New in Version 138.0.7204.157,4K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 138.0.7204.157 was released on Jul 19, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,138.0.7204.157,"Jul 19, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/138.0.7204.157,actual_href_from_versions_page,138.0.7204.157,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,138.0.7204.63,"Jul 8, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,7K+,,"Jul 8, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,138.0.7204.63,,Remove ads with APKPure Premium,What's New in Version 138.0.7204.63,7K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 138.0.7204.63 was released on Jul 8, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,138.0.7204.63,"Jul 8, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/138.0.7204.63,actual_href_from_versions_page,138.0.7204.63,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,137.0.7151.115,"Jun 20, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,10K+,,"Jun 20, 2025",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,137.0.7151.115,,Remove ads with APKPure Premium,What's New in Version 137.0.7151.115,10K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 137.0.7151.115 was released on Jun 20, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,137.0.7151.115,"Jun 20, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/137.0.7151.115,actual_href_from_versions_page,137.0.7151.115,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,137.0.7151.89,"Jun 12, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,3K+,,"Jun 12, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,137.0.7151.89,,Remove ads with APKPure Premium,What's New in Version 137.0.7151.89,3K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 137.0.7151.89 was released on Jun 12, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,137.0.7151.89,"Jun 12, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/137.0.7151.89,actual_href_from_versions_page,137.0.7151.89,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,137.0.7151.72,"Jun 5, 2025",False,"February 7, 2012 (beta)",,24.7 MB,24.7 MB,5K+,,"Jun 5, 2025",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,137.0.7151.72,,Remove ads with APKPure Premium,What's New in Version 137.0.7151.72,5K+,,"Android 10.0+ (Q, API 29)",,arm64-v8a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 137.0.7151.72 was released on Jun 5, 2025 by Google LLC. The app download size is 24.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,137.0.7151.72,"Jun 5, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/137.0.7151.72,actual_href_from_versions_page,137.0.7151.72,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,136.0.7103.87,"May 8, 2025",False,"February 7, 2012 (beta)",,24.3 MB,24.3 MB,10K+,,"May 8, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,136.0.7103.87,,Remove ads with APKPure Premium,What's New in Version 136.0.7103.87,10K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 136.0.7103.87 was released on May 8, 2025 by Google LLC. The app download size is 24.3 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,136.0.7103.87,"May 8, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/136.0.7103.87,actual_href_from_versions_page,136.0.7103.87,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,136.0.7103.60,"May 5, 2025",False,"February 7, 2012 (beta)",,24.3 MB,24.3 MB,10K+,,"May 5, 2025",,,Trusted App,А' К',com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,136.0.7103.60,,Remove ads with APKPure Premium,What's New in Version 136.0.7103.60,10K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 136.0.7103.60 was released on May 5, 2025 by Google LLC. The app download size is 24.3 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,136.0.7103.60,"May 5, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/136.0.7103.60,actual_href_from_versions_page,136.0.7103.60,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,135.0.7049.111,"Apr 24, 2025",False,"February 7, 2012 (beta)",,24.0 MB,24.0 MB,40K+,,"Apr 24, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,135.0.7049.111,,Remove ads with APKPure Premium,What's New in Version 135.0.7049.111,40K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 135.0.7049.111 was released on Apr 24, 2025 by Google LLC. The app download size is 24.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,135.0.7049.111,"Apr 24, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/135.0.7049.111,actual_href_from_versions_page,135.0.7049.111,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,135.0.7049.79,"Apr 10, 2025",False,"February 7, 2012 (beta)",,24.0 MB,24.0 MB,20K+,,"Apr 10, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,135.0.7049.79,,Remove ads with APKPure Premium,What's New in Version 135.0.7049.79,20K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 135.0.7049.79 was released on Apr 10, 2025 by Google LLC. The app download size is 24.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,135.0.7049.79,"Apr 10, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/135.0.7049.79,actual_href_from_versions_page,135.0.7049.79,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,135.0.7049.38,"Apr 7, 2025",False,"February 7, 2012 (beta)",,24.0 MB,24.0 MB,10K+,,"Apr 7, 2025",,,Trusted App,А' К',com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,135.0.7049.38,,Remove ads with APKPure Premium,What's New in Version 135.0.7049.38,10K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 135.0.7049.38 was released on Apr 7, 2025 by Google LLC. The app download size is 24.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,135.0.7049.38,"Apr 7, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/135.0.7049.38,actual_href_from_versions_page,135.0.7049.38,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,134.0.6998.135,"Mar 25, 2025",False,"February 7, 2012 (beta)",,23.7 MB,23.7 MB,4K+,,"Mar 25, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,134.0.6998.135,,Remove ads with APKPure Premium,What's New in Version 134.0.6998.135,4K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 134.0.6998.135 was released on Mar 25, 2025 by Google LLC. The app download size is 23.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,134.0.6998.135,"Mar 25, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/134.0.6998.135,actual_href_from_versions_page,134.0.6998.135,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,134.0.6998.108,"Mar 20, 2025",False,"February 7, 2012 (beta)",,23.7 MB,23.7 MB,5K+,,"Mar 20, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,134.0.6998.108,,Remove ads with APKPure Premium,What's New in Version 134.0.6998.108,5K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 134.0.6998.108 was released on Mar 20, 2025 by Google LLC. The app download size is 23.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,134.0.6998.108,"Mar 20, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/134.0.6998.108,actual_href_from_versions_page,134.0.6998.108,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,134.0.6998.95,"Mar 13, 2025",False,"February 7, 2012 (beta)",,23.7 MB,23.7 MB,7K+,,"Mar 13, 2025",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,134.0.6998.95,,Remove ads with APKPure Premium,What's New in Version 134.0.6998.95,7K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,,Trusted App,Secure,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 134.0.6998.95 was released on Mar 13, 2025 by Google LLC. The app download size is 23.7 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,134.0.6998.95,"Mar 13, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/134.0.6998.95,actual_href_from_versions_page,134.0.6998.95,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,133.0.6943.49,"Feb 12, 2025",False,"February 7, 2012 (beta)",,21.1 MB,21.1 MB,50K+,,"Feb 12, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,133.0.6943.49,,Remove ads with APKPure Premium,What's New in Version 133.0.6943.49,50K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 133.0.6943.49 was released on Feb 12, 2025 by Google LLC. The app download size is 21.1 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,133.0.6943.49,"Feb 12, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/133.0.6943.49,actual_href_from_versions_page,133.0.6943.49,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
