app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_latest_version,uploaded_by,additional_app_category,security_report_label,security_scan_result,security_scan_date,update_description,update_description_raw,standardized_update_categories,standardized_summary,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,version_history_source,version_history_source_url,detail_source_url,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,source_note
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.15,"Nov 3, 2025",False,September 2017,APK,459.2 MB,459.2 MB,100K+,,"Nov 3, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.15,"Nov 3, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.15,actual_href_from_versions_page,42.4.15,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.4,"Nov 2, 2025",False,September 2017,APK; XAPK,534.8 MB,534.8 MB,90K+,,"Nov 2, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.4,"Nov 2, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.4,actual_href_from_versions_page,42.4.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.3,"Oct 30, 2025",False,September 2017,APK; XAPK,534.8 MB,534.8 MB,70K+,,"Oct 30, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.3,"Oct 30, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.3,actual_href_from_versions_page,42.4.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.2,"Oct 29, 2025",False,September 2017,APK; XAPK,551.4 MB,551.4 MB,20K+,,"Oct 29, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.2,"Oct 29, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.2,actual_href_from_versions_page,42.4.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.1,"Oct 29, 2025",False,September 2017,APK,551.3 MB,551.3 MB,20K+,,"Oct 29, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.1,"Oct 29, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.1,actual_href_from_versions_page,42.4.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.3.4,"Oct 27, 2025",False,September 2017,APK; XAPK,538.8 MB,538.8 MB,20K+,,"Oct 27, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.3.4,"Oct 27, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.3.4,actual_href_from_versions_page,42.3.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.3.3,"Oct 23, 2025",False,September 2017,APK; XAPK,538.9 MB,538.9 MB,40K+,,"Oct 23, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.3.3,"Oct 23, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.3.3,actual_href_from_versions_page,42.3.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.3.2,"Oct 22, 2025",False,September 2017,APK; XAPK,555.0 MB,555.0 MB,10K+,,"Oct 22, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.3.2,"Oct 22, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.3.2,actual_href_from_versions_page,42.3.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.3.1,"Oct 21, 2025",False,September 2017,APK,554.9 MB,554.9 MB,10K+,,"Oct 21, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.3.1,"Oct 21, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.3.1,actual_href_from_versions_page,42.3.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.2.3,"Oct 18, 2025",False,September 2017,APK; XAPK,537.5 MB,537.5 MB,30K+,,"Oct 18, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.2.3,"Oct 18, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.2.3,actual_href_from_versions_page,42.2.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.2.2,"Oct 17, 2025",False,September 2017,APK,553.9 MB,553.9 MB,9K+,,"Oct 17, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.2.2,"Oct 17, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.2.2,actual_href_from_versions_page,42.2.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.2.1,"Oct 14, 2025",False,September 2017,APK,554.0 MB,554.0 MB,10K+,,"Oct 14, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.2.1,"Oct 14, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.2.1,actual_href_from_versions_page,42.2.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.9.16,"Oct 1, 2025",False,September 2017,APK,515.8 MB,515.8 MB,30K+,,"Oct 1, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.9.16,"Oct 1, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.9.16,actual_href_from_versions_page,41.9.16,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.9.3,"Sep 25, 2025",False,September 2017,APK; XAPK,501.8 MB,501.8 MB,20K+,,"Sep 25, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.9.3,"Sep 25, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.9.3,actual_href_from_versions_page,41.9.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.9.2,"Sep 24, 2025",False,September 2017,APK,517.8 MB,517.8 MB,3K+,,"Sep 24, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.9.2,"Sep 24, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.9.2,actual_href_from_versions_page,41.9.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.9.1,"Sep 24, 2025",False,September 2017,APK,518.0 MB,518.0 MB,3K+,,"Sep 24, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.9.1,"Sep 24, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.9.1,actual_href_from_versions_page,41.9.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.8.15,"Sep 21, 2025",False,September 2017,APK,511.6 MB,511.6 MB,7K+,,"Sep 21, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.8.15,"Sep 21, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.8.15,actual_href_from_versions_page,41.8.15,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.8.3,"Sep 18, 2025",False,September 2017,APK; XAPK,497.7 MB,497.7 MB,8K+,,"Sep 18, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.8.3,"Sep 18, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.8.3,actual_href_from_versions_page,41.8.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.8.2,"Sep 17, 2025",False,September 2017,XAPK,237.3 MB,237.3 MB,1K+,,"Sep 17, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.8.2,"Sep 17, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.8.2,actual_href_from_versions_page,41.8.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.7.3,"Sep 11, 2025",False,September 2017,APK; XAPK,492.3 MB,492.3 MB,20K+,,"Sep 11, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.7.3,"Sep 11, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.7.3,actual_href_from_versions_page,41.7.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.7.2,"Sep 10, 2025",False,September 2017,APK,508.2 MB,508.2 MB,2K+,,"Sep 10, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.7.2,"Sep 10, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.7.2,actual_href_from_versions_page,41.7.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.7.1,"Sep 10, 2025",False,September 2017,APK,508.1 MB,508.1 MB,7K+,,"Sep 10, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.7.1,"Sep 10, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.7.1,actual_href_from_versions_page,41.7.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.6.3,"Sep 4, 2025",False,September 2017,APK; XAPK,523.3 MB,523.3 MB,10K+,,"Sep 4, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.6.3,"Sep 4, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.6.3,actual_href_from_versions_page,41.6.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.6.2,"Sep 3, 2025",False,September 2017,APK,523.1 MB,523.1 MB,1K+,,"Sep 3, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.6.2,"Sep 3, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.6.2,actual_href_from_versions_page,41.6.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.6.1,"Sep 3, 2025",False,September 2017,APK,523.3 MB,523.3 MB,3K+,,"Sep 3, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.6.1,"Sep 3, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.6.1,actual_href_from_versions_page,41.6.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.5.4,"Aug 31, 2025",False,September 2017,APK; XAPK,485.8 MB,485.8 MB,10K+,,"Aug 31, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.5.4,"Aug 31, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.5.4,actual_href_from_versions_page,41.5.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.5.3,"Aug 28, 2025",False,September 2017,APK,486.0 MB,486.0 MB,6K+,,"Aug 28, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.5.3,"Aug 28, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.5.3,actual_href_from_versions_page,41.5.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.5.2,"Aug 27, 2025",False,September 2017,XAPK,179.4 MB,179.4 MB,4K+,,"Aug 27, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.5.2,"Aug 27, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.5.2,actual_href_from_versions_page,41.5.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.5.1,"Aug 27, 2025",False,September 2017,APK,499.8 MB,499.8 MB,3K+,,"Aug 27, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.5.1,"Aug 27, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.5.1,actual_href_from_versions_page,41.5.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.4.15,"Aug 24, 2025",False,September 2017,APK,443.2 MB,443.2 MB,7K+,,"Aug 24, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.4.15,"Aug 24, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.4.15,actual_href_from_versions_page,41.4.15,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.4.3,"Aug 22, 2025",False,September 2017,APK; XAPK,484.3 MB,484.3 MB,7K+,,"Aug 22, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.4.3,"Aug 22, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.4.3,actual_href_from_versions_page,41.4.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.4.1,"Aug 20, 2025",False,September 2017,APK,498.1 MB,498.1 MB,1K+,,"Aug 20, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.4.1,"Aug 20, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.4.1,actual_href_from_versions_page,41.4.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,41.3.16,"Aug 20, 2025",False,September 2017,APK,500.2 MB,500.2 MB,1K+,,"Aug 20, 2025",,,com.zhiliaoapp.musically,,"Android 5.0+ (Lollipop, API 21)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,41.3.16,"Aug 20, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/41.3.16,actual_href_from_versions_page,41.3.16,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
